Date,Stock,Action,Qty,Price,Total_Amount,Cash_In_Hand,TMS_Khata_Value,Profit_Loss,Gain_Loss_Pct,Portfolio_Value,Reason
"Nov 11, 2021",PFL,SELL,115.0,614.5,70667.5,561667.2,878762.0,-4082.5,-5.46%,1440429.2,Trailing Stop (7% drop) - exactly 8.28% drop
"Nov 14, 2021",AHPC,SELL,146.0,475.0,69350.0,631017.2,811050.2,-6278.0,-8.30%,1442067.4,Trailing Stop (7% drop) - exactly 8.30% drop
"Nov 14, 2021",JBBL,BUY,128.0,560.0,-71680.0,559337.2,882730.2,0.0,0.00%,1442067.4,Trend Entry (Str: 0.10)
"Nov 15, 2021",SBI,BUY,205.0,354.0,-72570.0,486767.2,966015.8,0.0,0.00%,1452783.0,Trend Entry (Str: 0.00)
"Nov 16, 2021",BFC,BUY,132.0,555.0,-73260.0,413507.2,1055869.4,0.0,0.00%,1469376.6,Trend Entry (Str: 0.16)
"Nov 16, 2021",GMFIL,BUY,129.0,567.0,-73143.0,340364.2,1129012.4,0.0,0.00%,1469376.6,Trend Entry (Str: 0.10)
"Nov 16, 2021",PFL,BUY,113.0,647.0,-73111.0,267253.2,1202123.4,0.0,0.00%,1469376.6,Trend Entry (Str: 0.09)
"Nov 16, 2021",PROFL,BUY,168.0,435.0,-73080.0,194173.2,1275203.4,0.0,0.00%,1469376.6,Trend Entry (Str: 0.09)
"Nov 16, 2021",MFIL,BUY,66.0,1106.7,-73042.2,121131.0,1348245.6,0.0,0.00%,1469376.6,Trend Entry (Str: 0.04)
"Nov 16, 2021",NABBC,BUY,92.0,790.0,-72680.0,48451.0,1420925.6,0.0,0.00%,1469376.6,Trend Entry (Str: 0.04)
"Nov 16, 2021",NICA,BUY,55.0,870.0,-47850.0,601.0,1468775.6,0.0,0.00%,1469376.6,Trend Entry (Str: 0.03)
"Nov 21, 2021",ADBL,SELL,143.0,504.0,72072.0,72673.0,1395818.6,-2431.0,-3.26%,1468491.6,Trailing Stop (7% drop) - exactly 7.17% drop
"Nov 23, 2021",NABIL,SELL,50.0,1537.0,76850.0,149523.0,1283764.6,2750.0,3.71%,1433287.6,Trailing Stop (7% drop) - exactly 7.02% drop
"Nov 23, 2021",JFL,SELL,116.0,700.0,81200.0,230723.0,1202564.6,6960.0,9.38%,1433287.6,Trailing Stop (7% drop) - exactly 7.92% drop
"Nov 23, 2021",EDBL,SELL,112.0,623.0,69776.0,300499.0,1132788.6,-5488.0,-7.29%,1433287.6,Trailing Stop (7% drop) - exactly 7.29% drop
"Nov 23, 2021",PFL,SELL,113.0,589.0,66557.0,367056.0,1066231.6,-6554.0,-8.96%,1433287.6,Trailing Stop (7% drop) - exactly 8.96% drop
"Nov 25, 2021",JBBL,SELL,128.0,531.0,67968.0,435024.0,998830.7,-3712.0,-5.18%,1433854.7,Trailing Stop (7% drop) - exactly 7.65% drop
"Nov 25, 2021",NABBC,SELL,92.0,879.0,80868.0,515892.0,917962.7,8188.0,11.27%,1433854.7,Trailing Stop (7% drop) - exactly 7.73% drop
"Nov 28, 2021",LICN,SELL,36.0,1921.1,69159.6,585051.6,816522.0,-5360.4,-7.19%,1401573.6,Trailing Stop (7% drop) - exactly 9.60% drop
"Nov 28, 2021",ALICL,SELL,58.0,1195.0,69310.0,654361.6,747212.0,-4350.0,-5.91%,1401573.6,Trailing Stop (7% drop) - exactly 8.99% drop
"Nov 28, 2021",NHPC,SELL,175.0,409.0,71575.0,725936.6,675637.0,-2975.0,-3.99%,1401573.6,Trailing Stop (7% drop) - exactly 11.66% drop
"Nov 28, 2021",CIT,SELL,21.0,3180.0,66780.0,792716.6,608857.0,-6195.0,-8.49%,1401573.6,Trailing Stop (7% drop) - exactly 8.75% drop
"Nov 28, 2021",NMB,SELL,183.0,379.0,69357.0,862073.6,539500.0,-6405.0,-8.45%,1401573.6,Trailing Stop (7% drop) - exactly 8.45% drop
"Nov 28, 2021",BFC,SELL,132.0,506.0,66792.0,928865.6,472708.0,-6468.0,-8.83%,1401573.6,Trailing Stop (7% drop) - exactly 8.83% drop
"Nov 28, 2021",GMFIL,SELL,129.0,519.0,66951.0,995816.6,405757.0,-6192.0,-8.47%,1401573.6,Trailing Stop (7% drop) - exactly 8.47% drop
"Nov 28, 2021",PROFL,SELL,168.0,396.0,66528.0,1062344.6,339229.0,-6552.0,-8.97%,1401573.6,Trailing Stop (7% drop) - exactly 8.97% drop
"Nov 28, 2021",MFIL,SELL,66.0,1068.0,70488.0,1132832.6,268741.0,-2554.2,-3.50%,1401573.6,Trailing Stop (7% drop) - exactly 9.49% drop
"Nov 28, 2021",ICFC,BUY,75.0,932.0,-69900.0,1062932.6,338641.0,0.0,0.00%,1401573.6,Trend Entry (Str: 0.14)
"Nov 29, 2021",CORBL,SELL,90.0,862.0,77580.0,1140512.6,250984.5,1980.0,2.62%,1391497.1,Trailing Stop (7% drop) - exactly 7.14% drop
"Nov 29, 2021",NICA,SELL,55.0,800.0,44000.0,1184512.6,206984.5,-3850.0,-8.05%,1391497.1,Trailing Stop (7% drop) - exactly 8.57% drop
"Nov 30, 2021",MEGA,SELL,222.0,285.0,63270.0,1247782.6,138910.0,-12232.2,-16.20%,1386692.6,Trailing Stop (7% drop) - exactly 16.20% drop
"Dec 01, 2021",NABBC,BUY,75.0,920.0,-69000.0,1178782.6,204775.0,0.0,0.00%,1383557.6,Trend Entry (Str: 0.15)
"Dec 02, 2021",ICFC,SELL,75.0,816.0,61200.0,1239982.6,143380.0,-8700.0,-12.45%,1383362.6,Trailing Stop (7% drop) - exactly 12.45% drop
"Dec 05, 2021",CORBL,BUY,75.0,920.0,-69000.0,1170982.6,211100.0,0.0,0.00%,1382082.6,Trend Entry (Str: 0.08)
"Dec 09, 2021",NABBC,SELL,75.0,856.0,64200.0,1235182.6,140959.5,-4800.0,-6.96%,1376142.1,Trailing Stop (7% drop) - exactly 8.34% drop
"Dec 12, 2021",CORBL,SELL,75.0,844.0,63300.0,1298482.6,72365.0,-5700.0,-8.26%,1370847.6,Trailing Stop (7% drop) - exactly 8.95% drop
"Dec 16, 2021",CORBL,BUY,76.0,891.4,-67746.4,1230736.2,139906.4,0.0,0.00%,1370642.6,Trend Entry (Str: 0.02)
"Dec 28, 2021",MBL,BUY,214.0,319.0,-68266.0,1162470.2,203603.9,0.0,0.00%,1366074.1,Trend Entry (Str: 0.04)
"Dec 28, 2021",NBB,BUY,185.0,369.0,-68265.0,1094205.2,271868.9,0.0,0.00%,1366074.1,Trend Entry (Str: 0.03)
"Dec 29, 2021",ADBL,BUY,139.0,492.0,-68388.0,1025817.2,345905.9,0.0,0.00%,1371723.1,Trend Entry (Str: 0.04)
"Jan 02, 2022",ADBL,SELL,139.0,411.0,57129.0,1082946.2,285616.0,-11259.0,-16.46%,1368562.2,Trailing Stop (7% drop) - exactly 16.46% drop
"Jan 03, 2022",CIT,BUY,20.0,3309.9,-66198.0,1016748.2,352696.5,0.0,0.00%,1369444.7,Trend Entry (Str: 0.08)
"Jan 03, 2022",LICN,BUY,34.0,1963.0,-66742.0,950006.2,419438.5,0.0,0.00%,1369444.7,Trend Entry (Str: 0.03)
"Jan 04, 2022",CZBIL,BUY,228.0,302.0,-68856.0,881150.2,500768.6,0.0,0.00%,1381918.8,Trend Entry (Str: 0.10)
"Jan 04, 2022",SANIMA,BUY,180.0,381.9,-68742.0,812408.2,569510.6,0.0,0.00%,1381918.8,Trend Entry (Str: 0.08)
"Jan 04, 2022",ALICL,BUY,58.0,1180.0,-68440.0,743968.2,637950.6,0.0,0.00%,1381918.8,Trend Entry (Str: 0.05)
"Jan 04, 2022",AHPC,BUY,155.0,445.0,-68975.0,674993.2,706925.6,0.0,0.00%,1381918.8,Trend Entry (Str: 0.03)
"Jan 05, 2022",EBL,BUY,114.0,597.0,-68058.0,606935.2,765513.0,0.0,0.00%,1372448.2,Trend Entry (Str: 0.07)
"Jan 05, 2022",MEGA,BUY,227.0,301.0,-68327.0,538608.2,833840.0,0.0,0.00%,1372448.2,Trend Entry (Str: 0.06)
"Jan 05, 2022",KBL,BUY,262.0,261.0,-68382.0,470226.2,902222.0,0.0,0.00%,1372448.2,Trend Entry (Str: 0.05)
"Jan 06, 2022",NICA,BUY,82.0,838.0,-68716.0,401510.2,985622.3,0.0,0.00%,1387132.5,Trend Entry (Str: 0.09)
"Jan 09, 2022",JFL,BUY,108.0,650.0,-70200.0,331310.2,1084480.5,0.0,0.00%,1415790.7,Trend Entry (Str: 0.09)
"Jan 09, 2022",GBIME,BUY,213.0,332.0,-70716.0,260594.2,1155196.5,0.0,0.00%,1415790.7,Trend Entry (Str: 0.07)
"Jan 10, 2022",CORBL,SELL,76.0,500.2,38015.2,298609.4,1073004.5,-29731.2,-43.89%,1371613.9,Trailing Stop (7% drop) - exactly 49.32% drop
"Jan 10, 2022",GMFIL,BUY,139.0,490.0,-68110.0,230499.4,1141114.5,0.0,0.00%,1371613.9,Trend Entry (Str: 0.08)
"Jan 11, 2022",PROFL,BUY,162.0,424.0,-68688.0,161811.4,1219433.2,0.0,0.00%,1381244.6,Trend Entry (Str: 0.16)
"Jan 11, 2022",BFC,BUY,131.0,525.0,-68775.0,93036.4,1288208.2,0.0,0.00%,1381244.6,Trend Entry (Str: 0.13)
"Jan 11, 2022",EDBL,BUY,117.0,590.0,-69030.0,24006.4,1357238.2,0.0,0.00%,1381244.6,Trend Entry (Str: 0.11)
"Jan 12, 2022",PFL,BUY,42.0,560.0,-23520.0,486.4,1360638.9,0.0,0.00%,1361125.3,Trend Entry (Str: 0.17)
"Jan 17, 2022",AHPC,SELL,155.0,571.3,88551.5,89037.9,1335633.6,19576.5,28.38%,1424671.5,Take Profit (25% up) - exactly 28.38% up
"Jan 17, 2022",ICFC,BUY,91.0,781.0,-71071.0,17966.9,1406704.6,0.0,0.00%,1424671.5,Trend Entry (Str: 0.21)
"Jan 17, 2022",NHPC,BUY,43.0,411.9,-17711.7,255.2,1424416.3,0.0,0.00%,1424671.5,Trend Entry (Str: 0.13)
"Jan 24, 2022",SANIMA,SELL,180.0,367.0,66060.0,66315.2,1293877.1,-2682.0,-3.90%,1360192.3,Trailing Stop (7% drop) - exactly 7.32% drop
"Jan 24, 2022",EBL,SELL,114.0,582.0,66348.0,132663.2,1227529.1,-1710.0,-2.51%,1360192.3,Trailing Stop (7% drop) - exactly 7.62% drop
"Jan 24, 2022",KBL,SELL,262.0,262.0,68644.0,201307.2,1158885.1,262.0,0.38%,1360192.3,Trailing Stop (7% drop) - exactly 8.42% drop
"Jan 24, 2022",JFL,SELL,108.0,654.0,70632.0,271939.2,1088253.1,432.0,0.62%,1360192.3,Trailing Stop (7% drop) - exactly 8.53% drop
"Jan 24, 2022",GMFIL,SELL,139.0,479.0,66581.0,338520.2,1021672.1,-1529.0,-2.24%,1360192.3,Trailing Stop (7% drop) - exactly 8.59% drop
"Jan 24, 2022",PROFL,SELL,162.0,389.1,63034.2,401554.4,958637.9,-5653.8,-8.23%,1360192.3,Trailing Stop (7% drop) - exactly 9.49% drop
"Jan 24, 2022",BFC,SELL,131.0,514.0,67334.0,468888.4,891303.9,-1441.0,-2.10%,1360192.3,Trailing Stop (7% drop) - exactly 8.70% drop
"Jan 24, 2022",EDBL,SELL,117.0,554.0,64818.0,533706.4,826485.9,-4212.0,-6.10%,1360192.3,Trailing Stop (7% drop) - exactly 8.43% drop
"Jan 24, 2022",PFL,SELL,42.0,544.0,22848.0,556554.4,803637.9,-672.0,-2.86%,1360192.3,Trailing Stop (7% drop) - exactly 9.24% drop
"Jan 24, 2022",ICFC,SELL,91.0,705.0,64155.0,620709.4,739482.9,-6916.0,-9.73%,1360192.3,Trailing Stop (7% drop) - exactly 9.73% drop
"Jan 24, 2022",NHPC,SELL,43.0,377.0,16211.0,636920.4,723271.9,-1500.7,-8.47%,1360192.3,Trailing Stop (7% drop) - exactly 8.47% drop
"Jan 25, 2022",CZBIL,SELL,228.0,294.2,67077.6,703998.0,657627.5,-1778.4,-2.58%,1361625.5,Trailing Stop (7% drop) - exactly 7.19% drop
"Jan 26, 2022",SBI,SELL,205.0,388.0,79540.0,783538.0,552189.3,6970.0,9.60%,1335727.3,Trailing Stop (7% drop) - exactly 7.18% drop
"Jan 26, 2022",CIT,SELL,20.0,3306.0,66120.0,849658.0,486069.3,-78.0,-0.12%,1335727.3,Trailing Stop (7% drop) - exactly 7.52% drop
"Jan 26, 2022",ALICL,SELL,58.0,1021.0,59218.0,908876.0,426851.3,-9222.0,-13.47%,1335727.3,Trailing Stop (7% drop) - exactly 23.86% drop
"Jan 26, 2022",MEGA,SELL,227.0,285.1,64717.7,973593.7,362133.6,-3609.3,-5.28%,1335727.3,Trailing Stop (7% drop) - exactly 8.33% drop
"Jan 30, 2022",PFL,BUY,108.0,620.0,-66960.0,906633.7,436494.0,0.0,0.00%,1343127.7,Trend Entry (Str: 0.21)
"Jan 30, 2022",AHPC,BUY,123.0,545.0,-67035.0,839598.7,503529.0,0.0,0.00%,1343127.7,Trend Entry (Str: 0.14)
"Jan 30, 2022",JFL,BUY,95.0,701.0,-66595.0,773003.7,570124.0,0.0,0.00%,1343127.7,Trend Entry (Str: 0.10)
"Jan 30, 2022",ICFC,BUY,91.0,732.0,-66612.0,706391.7,636736.0,0.0,0.00%,1343127.7,Trend Entry (Str: 0.10)
"Jan 30, 2022",NABBC,BUY,113.0,591.2,-66805.6,639586.1,703541.6,0.0,0.00%,1343127.7,Trend Entry (Str: 0.09)
"Jan 30, 2022",PROFL,BUY,163.0,411.9,-67139.7,572446.4,770681.3,0.0,0.00%,1343127.7,Trend Entry (Str: 0.08)
"Jan 30, 2022",NHPC,BUY,169.0,395.9,-66907.1,505539.3,837588.4,0.0,0.00%,1343127.7,Trend Entry (Str: 0.07)
"Jan 30, 2022",CIT,BUY,19.0,3439.0,-65341.0,440198.3,902929.4,0.0,0.00%,1343127.7,Trend Entry (Str: 0.05)
"Jan 30, 2022",JBBL,BUY,145.0,460.0,-66700.0,373498.3,969629.4,0.0,0.00%,1343127.7,Trend Entry (Str: 0.05)
"Feb 01, 2022",GMFIL,BUY,134.0,500.0,-67000.0,306498.3,1036512.5,0.0,0.00%,1343010.8,Trend Entry (Str: 0.06)
"Feb 01, 2022",EDBL,BUY,115.0,579.0,-66585.0,239913.3,1103097.5,0.0,0.00%,1343010.8,Trend Entry (Str: 0.05)
"Feb 03, 2022",SBI,BUY,167.0,398.0,-66466.0,173447.3,1163810.1,0.0,0.00%,1337257.4,Trend Entry (Str: 0.04)
"Feb 03, 2022",CZBIL,BUY,223.0,299.0,-66677.0,106770.3,1230487.1,0.0,0.00%,1337257.4,Trend Entry (Str: 0.01)
"Feb 06, 2022",MBL,SELL,214.0,320.1,68501.4,175271.7,1141723.3,235.4,0.34%,1316995.0,Trailing Stop (7% drop) - exactly 7.49% drop
"Feb 07, 2022",LICN,SELL,34.0,2005.0,68170.0,243441.7,1056271.1,1428.0,2.14%,1299712.8,Trailing Stop (7% drop) - exactly 16.42% drop
"Feb 07, 2022",NICA,SELL,82.0,843.0,69126.0,312567.7,987145.1,410.0,0.60%,1299712.8,Trailing Stop (7% drop) - exactly 8.07% drop
"Feb 07, 2022",JFL,SELL,95.0,595.0,56525.0,369092.7,930620.1,-10070.0,-15.12%,1299712.8,Trailing Stop (7% drop) - exactly 15.12% drop
"Feb 08, 2022",PFL,SELL,108.0,576.0,62208.0,431300.7,861342.3,-4752.0,-7.10%,1292643.0,Trailing Stop (7% drop) - exactly 7.10% drop
"Feb 09, 2022",EDBL,SELL,115.0,536.0,61640.0,492940.7,793005.4,-4945.0,-7.43%,1285946.1,Trailing Stop (7% drop) - exactly 7.43% drop
"Feb 10, 2022",NABBC,SELL,113.0,545.0,61585.0,554525.7,729292.3,-5220.6,-7.81%,1283818.0,Trailing Stop (7% drop) - exactly 7.81% drop
"Feb 10, 2022",GMFIL,SELL,134.0,459.0,61506.0,616031.7,667786.3,-5494.0,-8.20%,1283818.0,Trailing Stop (7% drop) - exactly 8.20% drop
"Feb 13, 2022",GBIME,SELL,213.0,338.0,71994.0,688025.7,571143.1,1278.0,1.81%,1259168.8,Trailing Stop (7% drop) - exactly 7.65% drop
"Feb 13, 2022",AHPC,SELL,123.0,543.0,66789.0,754814.7,504354.1,-246.0,-0.37%,1259168.8,Trailing Stop (7% drop) - exactly 9.35% drop
"Feb 13, 2022",ICFC,SELL,91.0,672.0,61152.0,815966.7,443202.1,-5460.0,-8.20%,1259168.8,Trailing Stop (7% drop) - exactly 8.56% drop
"Feb 13, 2022",PROFL,SELL,163.0,370.0,60310.0,876276.7,382892.1,-6829.7,-10.17%,1259168.8,Trailing Stop (7% drop) - exactly 10.17% drop
"Feb 13, 2022",JBBL,SELL,145.0,412.1,59754.5,936031.2,323137.6,-6945.5,-10.41%,1259168.8,Trailing Stop (7% drop) - exactly 10.41% drop
"Feb 13, 2022",CZBIL,SELL,223.0,277.2,61815.6,997846.8,261322.0,-4861.4,-7.29%,1259168.8,Trailing Stop (7% drop) - exactly 7.29% drop
"Feb 20, 2022",CIT,SELL,19.0,3150.0,59850.0,1057696.8,200263.8,-5491.0,-8.40%,1257960.6,Trailing Stop (7% drop) - exactly 8.40% drop
"Feb 20, 2022",SBI,SELL,167.0,366.9,61272.3,1118969.1,138991.5,-5193.7,-7.81%,1257960.6,Trailing Stop (7% drop) - exactly 7.81% drop
"Feb 27, 2022",NHPC,SELL,169.0,366.0,61854.0,1180823.1,68265.0,-5053.1,-7.55%,1249088.1,Trailing Stop (7% drop) - exactly 16.44% drop
"Mar 23, 2022",JBBL,BUY,147.0,422.0,-62034.0,1118789.1,130299.0,0.0,0.00%,1249088.1,Trend Entry (Str: 0.02)
"Mar 24, 2022",LICN,BUY,29.0,2101.2,-60934.8,1057854.3,189366.9,0.0,0.00%,1247221.2,Trend Entry (Str: 0.06)
"Mar 24, 2022",ALICL,BUY,66.0,932.0,-61512.0,996342.3,250878.9,0.0,0.00%,1247221.2,Trend Entry (Str: 0.05)
"Mar 24, 2022",NABBC,BUY,117.0,533.0,-62361.0,933981.3,313239.9,0.0,0.00%,1247221.2,Trend Entry (Str: 0.01)
"Mar 28, 2022",NABBC,SELL,117.0,495.0,57915.0,991896.3,247567.2,-4446.0,-7.13%,1239463.5,Trailing Stop (7% drop) - exactly 7.13% drop
"Mar 29, 2022",JBBL,SELL,147.0,389.0,57183.0,1049079.3,187207.2,-4851.0,-7.82%,1236286.5,Trailing Stop (7% drop) - exactly 7.82% drop
"Apr 03, 2022",ALICL,SELL,66.0,848.0,55968.0,1105047.3,127767.2,-5544.0,-9.01%,1232814.5,Trailing Stop (7% drop) - exactly 9.01% drop
"Apr 05, 2022",LICN,SELL,29.0,1951.0,56579.0,1161626.3,68265.0,-4355.8,-7.15%,1229891.3,Trailing Stop (7% drop) - exactly 8.70% drop
"Apr 27, 2022",NICA,BUY,78.0,781.8,-60980.4,1100645.9,129245.4,0.0,0.00%,1229891.3,Trend Entry (Str: 0.02)
"May 12, 2022",BFC,BUY,143.0,429.8,-61461.4,1039184.5,192750.4,0.0,0.00%,1231934.9,Trend Entry (Str: 0.05)
"May 20, 2022",BFC,SELL,143.0,394.0,56342.0,1095526.5,129105.0,-5119.4,-8.33%,1224631.5,Trailing Stop (7% drop) - exactly 8.33% drop
"May 20, 2022",NHPC,BUY,219.0,279.0,-61101.0,1034425.5,190206.0,0.0,0.00%,1224631.5,Trend Entry (Str: 0.06)
"May 31, 2022",NHPC,SELL,219.0,259.0,56721.0,1091146.5,126975.6,-4380.0,-7.17%,1218122.1,Trailing Stop (7% drop) - exactly 8.16% drop
"Jun 02, 2022",NICA,SELL,78.0,744.5,58071.0,1149217.5,68265.0,-2909.4,-4.77%,1217482.5,Trailing Stop (7% drop) - exactly 7.86% drop
"Jun 02, 2022",NABBC,BUY,159.0,381.0,-60579.0,1088638.5,128844.0,0.0,0.00%,1217482.5,Trend Entry (Str: 0.04)
"Jun 02, 2022",MEGA,BUY,256.0,237.0,-60672.0,1027966.5,189516.0,0.0,0.00%,1217482.5,Trend Entry (Str: 0.02)
"Jun 13, 2022",NABBC,SELL,159.0,388.0,61692.0,1089658.5,128937.0,1113.0,1.84%,1218595.5,Trailing Stop (7% drop) - exactly 8.27% drop
"Jul 01, 2022",LICN,BUY,41.0,1469.0,-60229.0,1029429.5,189166.0,0.0,0.00%,1218595.5,Trend Entry (Str: 0.14)
"Jul 03, 2022",CIT,BUY,22.0,2664.0,-58608.0,970821.5,246954.0,0.0,0.00%,1217775.5,Trend Entry (Str: 0.09)
"Jul 04, 2022",GMFIL,BUY,190.0,320.0,-60800.0,910021.5,307681.0,0.0,0.00%,1217702.5,Trend Entry (Str: 0.17)
"Jul 04, 2022",ALICL,BUY,99.0,610.0,-60390.0,849631.5,368071.0,0.0,0.00%,1217702.5,Trend Entry (Str: 0.09)
"Jul 05, 2022",PFL,BUY,167.0,361.0,-60287.0,789344.5,421991.0,0.0,0.00%,1211335.5,Trend Entry (Str: 0.05)
"Jul 05, 2022",ICFC,BUY,138.0,437.2,-60333.6,729010.9,482324.6,0.0,0.00%,1211335.5,Trend Entry (Str: 0.04)
"Jul 06, 2022",MFIL,BUY,137.0,445.0,-60965.0,668045.9,554577.9,0.0,0.00%,1222623.8,Trend Entry (Str: 0.05)
"Jul 06, 2022",NABIL,BUY,70.0,864.0,-60480.0,607565.9,615057.9,0.0,0.00%,1222623.8,Trend Entry (Str: 0.04)
"Jul 06, 2022",PROFL,BUY,251.0,243.1,-61018.1,546547.8,676076.0,0.0,0.00%,1222623.8,Trend Entry (Str: 0.03)
"Jul 06, 2022",EDBL,BUY,166.0,367.0,-60922.0,485625.8,736998.0,0.0,0.00%,1222623.8,Trend Entry (Str: 0.03)
"Jul 07, 2022",BFC,BUY,160.0,380.0,-60800.0,424825.8,792086.3,0.0,0.00%,1216912.1,Trend Entry (Str: 0.06)
"Jul 07, 2022",JFL,BUY,160.0,380.0,-60800.0,364025.8,852886.3,0.0,0.00%,1216912.1,Trend Entry (Str: 0.05)
"Jul 07, 2022",JBBL,BUY,202.0,300.0,-60600.0,303425.8,913486.3,0.0,0.00%,1216912.1,Trend Entry (Str: 0.02)
"Jul 07, 2022",NABBC,BUY,158.0,385.0,-60830.0,242595.8,974316.3,0.0,0.00%,1216912.1,Trend Entry (Str: 0.01)
"Jul 07, 2022",ADBL,BUY,184.0,330.0,-60720.0,181875.8,1035036.3,0.0,0.00%,1216912.1,Trend Entry (Str: 0.01)
"Jul 08, 2022",CORBL,BUY,198.0,300.0,-59400.0,122475.8,1069534.7,0.0,0.00%,1192010.5,Trend Entry (Str: 0.04)
"Jul 11, 2022",NBB,MERGER_SWAP,185.0,792.0,63003.6,122475.8,1018421.8,0.0,0.00%,1140897.6,Swapped 185 NBB into 79.55 NABIL
"Jul 11, 2022",LICN,SELL,41.0,1415.0,58015.0,180490.8,955145.4,-2214.0,-3.68%,1135636.2,Trailing Stop (7% drop) - exactly 8.70% drop
"Jul 11, 2022",CIT,SELL,22.0,2429.0,53438.0,233928.8,901707.4,-5170.0,-8.82%,1135636.2,Trailing Stop (7% drop) - exactly 9.03% drop
"Jul 11, 2022",GMFIL,SELL,190.0,285.1,54169.0,288097.8,847538.4,-6631.0,-10.91%,1135636.2,Trailing Stop (7% drop) - exactly 10.91% drop
"Jul 11, 2022",ALICL,SELL,99.0,560.0,55440.0,343537.8,792098.4,-4950.0,-8.20%,1135636.2,Trailing Stop (7% drop) - exactly 9.24% drop
"Jul 11, 2022",PFL,SELL,167.0,327.0,54609.0,398146.8,737489.4,-5678.0,-9.42%,1135636.2,Trailing Stop (7% drop) - exactly 11.62% drop
"Jul 11, 2022",ICFC,SELL,138.0,413.0,56994.0,455140.8,680495.4,-3339.6,-5.54%,1135636.2,Trailing Stop (7% drop) - exactly 8.83% drop
"Jul 11, 2022",MFIL,SELL,137.0,406.0,55622.0,510762.8,624873.4,-5343.0,-8.76%,1135636.2,Trailing Stop (7% drop) - exactly 8.76% drop
"Jul 11, 2022",PROFL,SELL,251.0,216.0,54216.0,564978.8,570657.4,-6802.1,-11.15%,1135636.2,Trailing Stop (7% drop) - exactly 11.15% drop
"Jul 11, 2022",BFC,SELL,160.0,344.0,55040.0,620018.8,515617.4,-5760.0,-9.47%,1135636.2,Trailing Stop (7% drop) - exactly 9.47% drop
"Jul 11, 2022",JFL,SELL,160.0,341.1,54576.0,674594.8,461041.4,-6224.0,-10.24%,1135636.2,Trailing Stop (7% drop) - exactly 10.24% drop
"Jul 11, 2022",JBBL,SELL,202.0,277.0,55954.0,730548.8,405087.4,-4646.0,-7.67%,1135636.2,Trailing Stop (7% drop) - exactly 7.67% drop
"Jul 11, 2022",NABBC,SELL,158.0,354.9,56074.2,786623.0,349013.2,-4755.8,-7.82%,1135636.2,Trailing Stop (7% drop) - exactly 7.82% drop
"Jul 12, 2022",EDBL,SELL,166.0,324.0,53784.0,840407.0,291338.4,-7138.0,-11.72%,1131745.4,Trailing Stop (7% drop) - exactly 11.96% drop
"Jul 12, 2022",CORBL,SELL,198.0,275.0,54450.0,894857.0,236888.4,-4950.0,-8.33%,1131745.4,Trailing Stop (7% drop) - exactly 8.33% drop
"Jul 13, 2022",NHPC,BUY,231.0,245.0,-56595.0,838262.0,296070.45,0.0,0.00%,1134332.45,Trend Entry (Str: 0.04)
"Jul 15, 2022",GMFIL,BUY,185.0,307.0,-56795.0,781467.0,357040.2,0.0,0.00%,1138507.2,Trend Entry (Str: 0.10)
"Jul 15, 2022",PROFL,BUY,231.0,246.0,-56826.0,724641.0,413866.2,0.0,0.00%,1138507.2,Trend Entry (Str: 0.06)
"Jul 15, 2022",ICFC,BUY,126.0,450.0,-56700.0,667941.0,470566.2,0.0,0.00%,1138507.2,Trend Entry (Str: 0.06)
"Jul 15, 2022",BFC,BUY,150.0,377.5,-56625.0,611316.0,527191.2,0.0,0.00%,1138507.2,Trend Entry (Str: 0.06)
"Jul 15, 2022",MFIL,BUY,127.0,447.0,-56769.0,554547.0,583960.2,0.0,0.00%,1138507.2,Trend Entry (Str: 0.06)
"Jul 15, 2022",JFL,BUY,153.0,372.0,-56916.0,497631.0,640876.2,0.0,0.00%,1138507.2,Trend Entry (Str: 0.04)
"Jul 15, 2022",JBBL,BUY,188.0,302.2,-56813.6,440817.4,697689.8,0.0,0.00%,1138507.2,Trend Entry (Str: 0.04)
"Jul 15, 2022",NABBC,BUY,149.0,380.0,-56620.0,384197.4,754309.8,0.0,0.00%,1138507.2,Trend Entry (Str: 0.01)
"Jul 17, 2022",CORBL,BUY,185.0,306.0,-56610.0,327587.4,807266.1,0.0,0.00%,1134853.5,Trend Entry (Str: 0.09)
"Jul 17, 2022",CIT,BUY,22.0,2547.0,-56034.0,271553.4,863300.1,0.0,0.00%,1134853.5,Trend Entry (Str: 0.04)
"Jul 17, 2022",PFL,BUY,159.0,355.5,-56524.5,215028.9,919824.6,0.0,0.00%,1134853.5,Trend Entry (Str: 0.04)
"Jul 18, 2022",LICN,BUY,39.0,1457.9,-56858.1,158170.8,985639.5,0.0,0.00%,1143810.3,Trend Entry (Str: 0.09)
"Jul 18, 2022",ALICL,BUY,97.0,586.0,-56842.0,101328.8,1042481.5,0.0,0.00%,1143810.3,Trend Entry (Str: 0.04)
"Jul 19, 2022",NMB,BUY,217.0,267.9,-58134.3,43194.5,1120034.2,0.0,0.00%,1163228.7,Trend Entry (Str: 0.04)
"Jul 19, 2022",MBL,BUY,175.0,246.2,-43085.0,109.5,1163119.2,0.0,0.00%,1163228.7,Trend Entry (Str: 0.04)
"Jul 27, 2022",JFL,SELL,153.0,467.7,71558.1,71667.6,1185015.2,14642.1,25.73%,1256682.8,Take Profit (25% up) - exactly 25.73% up
